,entity_type,n_possible_dependents,possible_dependents,raw_sentence,sentence_position,sentence_root,text_value
1717,INTERNATIONAL_PHONE_NUMBER,5,"PERSON:understanding\n\nElectronically, ORG:Trade, ORG:Thompson, CARDINAL:001, PERSON:please?\n\nMR","Can you tell the jurors what your understanding is of the science now, what you believe in your opinion is the actual current understanding\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=82\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5576 of smoking and stress, please?\n\nMR.",16288,tell,001-060-358-6486
1718,PERSON,1,PERSON:BRENNER,BRENNER:  ,16338,BRENNER,BRENNER
1719,PERSON,1,PERSON:MR,BY MR.,16359,BY,MR
1720,PERSON,1,PERSON:SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    ,16362,SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    
1721,PERSON,1,PERSON:Seidman.\n\nA,"Please answer, Dr. Seidman.\n\nA    ",16364,answer,Seidman.\n\nA    
1722,NORP,2,"NORP:I\'m, GPE:again?\n\nQ","My understanding is that -- I\'m sorry, can you repeat the question again?\n\nQ    ",16370,is,I\'m
1723,GPE,2,"NORP:I\'m, GPE:again?\n\nQ","My understanding is that -- I\'m sorry, can you repeat the question again?\n\nQ    ",16370,is,again?\n\nQ
1724,PERSON,1,PERSON:It\,It\'s like trying to hit a ball when someone is waving a hand in front of your face.  ,16388,It\,It\
1725,ORDINAL,1,ORDINAL:third,This is actually the third time.\n\nQ    ,16427,is,third
1726,ORDINAL,3,"ORDINAL:first, CARDINAL:one, ORG:right?\n\nA","The first time ever was when we looked you up in one of your books and asked you to be an expert, right?\n\nA    ",16434,was,first
1727,CARDINAL,3,"ORDINAL:first, CARDINAL:one, ORG:right?\n\nA","The first time ever was when we looked you up in one of your books and asked you to be an expert, right?\n\nA    ",16434,was,one
1728,ORG,3,"ORDINAL:first, CARDINAL:one, ORG:right?\n\nA","The first time ever was when we looked you up in one of your books and asked you to be an expert, right?\n\nA    ",16434,was,right?\n\nA
1729,PERSON,1,PERSON:Yes.\n\nQ,Yes.\n\nQ    ,16459,Yes.\n\nQ,Yes.\n\nQ    
1730,PERSON,1,PERSON:Yes.\n\nQ,Yes.\n\nQ    ,16496,Yes.\n\nQ,Yes.\n\nQ    
1731,ORG,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,Trade Thompson
1732,CARDINAL,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,001
1733,PHONE_NUMBER,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,358-6486
1734,PHONE_NUMBER,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,1480753
1735,PHONE_NUMBER,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,358 6486
1736,PHONE_NUMBER,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,1480753
1737,INTERNATIONAL_PHONE_NUMBER,3,"ORG:Trade, ORG:Thompson, CARDINAL:001",But before that you\'d never been in court\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=83\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5577\n\nbefore?\n\nA    ,16498,signed,001-060-358-6486
1738,NORP,4,"NORP:I\'m, GPE:His\n\nHonor, PERSON:can\n\nanswer.\n\n(The, PERSON:of\n\ntestimony.)\n\nTHE",So I\'m going to ask the court\n\nreporter to read back the last question that His\n\nHonor overruled the objection to and then you can\n\nanswer.\n\n(The court reporter read back the requested portion of\n\ntestimony.)\n\nTHE WITNESS:  ,16530,going,I\'m
1739,GPE,4,"NORP:I\'m, GPE:His\n\nHonor, PERSON:can\n\nanswer.\n\n(The, PERSON:of\n\ntestimony.)\n\nTHE",So I\'m going to ask the court\n\nreporter to read back the last question that His\n\nHonor overruled the objection to and then you can\n\nanswer.\n\n(The court reporter read back the requested portion of\n\ntestimony.)\n\nTHE WITNESS:  ,16530,going,His\n\nHonor
1740,PERSON,4,"NORP:I\'m, GPE:His\n\nHonor, PERSON:can\n\nanswer.\n\n(The, PERSON:of\n\ntestimony.)\n\nTHE",So I\'m going to ask the court\n\nreporter to read back the last question that His\n\nHonor overruled the objection to and then you can\n\nanswer.\n\n(The court reporter read back the requested portion of\n\ntestimony.)\n\nTHE WITNESS:  ,16530,going,can\n\nanswer.\n\n(The
1741,PERSON,4,"NORP:I\'m, GPE:His\n\nHonor, PERSON:can\n\nanswer.\n\n(The, PERSON:of\n\ntestimony.)\n\nTHE",So I\'m going to ask the court\n\nreporter to read back the last question that His\n\nHonor overruled the objection to and then you can\n\nanswer.\n\n(The court reporter read back the requested portion of\n\ntestimony.)\n\nTHE WITNESS:  ,16530,going,of\n\ntestimony.)\n\nTHE
1742,DATE,1,DATE:today,The science today is that it\'s very stressful to be addicted.  ,16564,is,today
1743,DATE,3,"DATE:a, DATE:year, DATE:later","That when you look at smokers who quit, their levels of stress literally go down a year later.  ",16578,go,a year later
1744,DATE,2,"DATE:today, PERSON:MR",That\'s what we can see today from the science out there.\n\nBY MR.,16654,'s,today
1745,PERSON,2,"DATE:today, PERSON:MR",That\'s what we can see today from the science out there.\n\nBY MR.,16654,'s,MR
1746,PERSON,1,PERSON:SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    ,16668,SCHLESINGER:\n\nQ,SCHLESINGER:\n\nQ    
1747,PERSON,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,Shulman
1748,ORG,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,Trade Thompson
1749,CARDINAL,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,001
1750,CARDINAL,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,42b9-aed6
1751,CARDINAL,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,5578
1752,PHONE_NUMBER,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,358-6486
1753,PHONE_NUMBER,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,1480753
1754,PHONE_NUMBER,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,358 6486
1755,PHONE_NUMBER,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,1480753
1756,INTERNATIONAL_PHONE_NUMBER,6,"PERSON:Shulman, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5578","Based upon your evaluation in this case,\n\ndid you come to any scientific conclusions, opinions,\n\nbased upon reasonable scientific certainty as to\n\nwhether Mr. Shulman suffered from what you\'ve seen in\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=84\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5578 other patients that you\'ve described as the false\n\nbelief syndrome, please?\n\nA   ",16670,come,001-060-358-6486
1757,PERSON,3,"PERSON:It\, GPE:can\'t, PERSON:you\'re",It\'s a false belief because you can\'t protect your health in any way if you\'re a smoker.  ,16766,belief,It\
1758,GPE,3,"PERSON:It\, GPE:can\'t, PERSON:you\'re",It\'s a false belief because you can\'t protect your health in any way if you\'re a smoker.  ,16766,belief,can\'t
1759,PERSON,3,"PERSON:It\, GPE:can\'t, PERSON:you\'re",It\'s a false belief because you can\'t protect your health in any way if you\'re a smoker.  ,16766,belief,you\'re
1760,PERSON,1,PERSON:live.\n\nQ,He believed that he needed to smoke to live.\n\nQ    ,16786,believed,live.\n\nQ
1761,ORG,6,"ORG:Hard, ORG:-, ORG:Core, ORG:Smoker, PERSON:Shulman, PRODUCT:smoker?\n\nA","That book, Hard-Core Smoker, if you apply that to Mr. Shulman, would he meet the criteria or not of what you consider to be a hard-core smoker?\n\nA    ",16796,meet,Hard-Core Smoker
1762,PERSON,6,"ORG:Hard, ORG:-, ORG:Core, ORG:Smoker, PERSON:Shulman, PRODUCT:smoker?\n\nA","That book, Hard-Core Smoker, if you apply that to Mr. Shulman, would he meet the criteria or not of what you consider to be a hard-core smoker?\n\nA    ",16796,meet,Shulman
1763,PRODUCT,6,"ORG:Hard, ORG:-, ORG:Core, ORG:Smoker, PERSON:Shulman, PRODUCT:smoker?\n\nA","That book, Hard-Core Smoker, if you apply that to Mr. Shulman, would he meet the criteria or not of what you consider to be a hard-core smoker?\n\nA    ",16796,meet,smoker?\n\nA
1764,ORG,1,ORG:He\,He\'s at the severe end of it.\n\nQ    ,16857,'s,He\
1765,PERSON,1,PERSON:\xef\xbf\xbd,What do you do \xef\xbf\xbd,16866,do,\xef\xbf\xbd
1766,PERSON,1,PERSON:\xef\xbf\xbd,\xef\xbf\xbd,16875,\xef\xbf\xbd,\xef\xbf\xbd
1767,PERSON,1,PERSON:Shulman,obviously Mr. Shulman is no longer a smoker.  ,16876,is,Shulman
1768,PERSON,1,PERSON:you\'re,What do you do in patients such as he if you\'re with them to try to encourage them to believe or,16886,do,you\'re
1769,PERSON,1,PERSON:\xef\xbf\xbd,re \xef\xbf\xbd do the cognitive behavior therapy to change their thinking to encourage them to believe it\'s possible they can quit?  ,16907,quit,\xef\xbf\xbd
1770,PERSON,2,"PERSON:you\'re, PERSON:them?\n\nA",What do you teach them when you\'re treating them?\n\nA    ,16942,teach,you\'re
1771,PERSON,2,"PERSON:you\'re, PERSON:them?\n\nA",What do you teach them when you\'re treating them?\n\nA    ,16942,teach,them?\n\nA
1772,ORG,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,there\
1773,ORG,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,Trade Thompson
1774,CARDINAL,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,001
1775,CARDINAL,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,42b9-aed6
1776,CARDINAL,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,5579
1777,PHONE_NUMBER,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,358-6486
1778,PHONE_NUMBER,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,1480753
1779,PHONE_NUMBER,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,358 6486
1780,PHONE_NUMBER,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,1480753
1781,INTERNATIONAL_PHONE_NUMBER,6,"ORG:there\, ORG:Trade, ORG:Thompson, CARDINAL:001, CARDINAL:42b9-aed6, CARDINAL:5579",Hopefully I can establish a strong relationship with then and give them hope that there\'s a potential there to stop and also very real\n\nElectronically signed by Trade Thompson (001-060-358-6486)\n\n14807534-d906-42b9-aed6-73e4d8071 Odb\x0c\npgNbr=85\n1\n\n2\n\n3\n\n4\n\n5\n\n6\n\n7\n\n8\n\n9\n\n10\n\n11\n\n12\n\n13\n\n14\n\n15\n\n16\n\n17\n\n18\n\n19\n\n20\n\n21\n\n22\n\n23\n\n24\n\n25\n\nPage 5579 tools.  ,16952,establish,001-060-358-6486
1782,PRODUCT,3,"PRODUCT:the\n\nmedicines, PERSON:the\n\nother, ORG:I\'ll","There\'s a lot to know about how to use the\n\nmedicines, the nicotine replacement therapies and the\n\nother medicines, which I\'ll",16998,lot,the\n\nmedicines
